Data-Itajuba,Chuva-Itajuba,Nivel-Itajuba,Data-MairaDaFe,Chuva-MariaDaFe,Nivel-MariaDaFe,Data-WenceslauBraz,Chuva-WenceslauBraz,Nivel-WenceslauBraz,Data-DelfimMoreira,Chuva-DelfimMoreira,Vazao-DelfimMoreira,Data-DelfimMoreira2,Chuva-DelfimMoreira2,Vazao-DelfimMoreira2
21/02/2020 23:45,0,116,21/02/2020 23:30,,89350,21/02/2020 23:00,0,69,,,,21/02/2020 23:45,0,278
21/02/2020 23:30,0,116,21/02/2020 23:00,0,89349,21/02/2020 22:00,0,69,,,,21/02/2020 23:30,0,279
21/02/2020 23:15,0,116,21/02/2020 22:30,,89349,21/02/2020 21:00,2,71,,,,21/02/2020 23:15,0,280
21/02/2020 23:00,0,116,21/02/2020 22:00,0,89349,21/02/2020 20:00,0,71,,,,21/02/2020 23:00,0,280
21/02/2020 22:45,0,116,21/02/2020 21:30,,89349,21/02/2020 19:00,0,68,,,,21/02/2020 22:45,0,281
21/02/2020 22:30,0,115,21/02/2020 21:00,0,89348,21/02/2020 18:00,0,69,,,,21/02/2020 22:30,0,282
21/02/2020 22:15,0,115,21/02/2020 20:30,,89347,21/02/2020 17:00,0,69,,,,21/02/2020 22:15,0,282
21/02/2020 22:00,0.2,115,21/02/2020 20:00,0,89348,21/02/2020 16:00,1,68,,,,21/02/2020 22:00,0,283
21/02/2020 21:45,0,114,21/02/2020 19:30,,89348,21/02/2020 15:00,1,67,,,,21/02/2020 21:45,0,283
21/02/2020 21:30,0.2,113,21/02/2020 19:00,0,89348,21/02/2020 14:00,9,59,,,,21/02/2020 21:30,0.25,284
21/02/2020 21:15,0.8,113,21/02/2020 18:30,,89348,21/02/2020 13:00,0,54,,,,21/02/2020 21:15,1,283
21/02/2020 21:00,4.8,113,21/02/2020 18:00,,89348,21/02/2020 12:00,0,55,,,,21/02/2020 21:00,0.75,283
21/02/2020 20:45,3.2,109,21/02/2020 17:30,,89347,21/02/2020 11:00,0,54,,,,21/02/2020 20:45,0,282
21/02/2020 20:30,0,109,21/02/2020 17:00,0,89347,21/02/2020 10:00,0,54,,,,21/02/2020 20:30,0,282
21/02/2020 20:15,0,108,21/02/2020 16:30,,89347,21/02/2020 09:00,0,54,,,,21/02/2020 20:15,0,281
21/02/2020 20:00,0,107,21/02/2020 16:00,0,89347,21/02/2020 08:00,0,54,,,,21/02/2020 20:00,0,280
21/02/2020 19:45,0,106,21/02/2020 15:30,,89347,21/02/2020 07:00,0,55,,,,21/02/2020 19:45,0,278
21/02/2020 19:30,0,106,21/02/2020 15:00,0,89347,21/02/2020 06:00,0,54,,,,21/02/2020 19:30,0,277
21/02/2020 19:15,0,105,21/02/2020 14:30,,89347,21/02/2020 05:00,0,53,,,,21/02/2020 19:15,0,276
21/02/2020 19:00,0,105,21/02/2020 14:00,0,89348,21/02/2020 04:00,0,54,,,,21/02/2020 19:00,0,275
21/02/2020 18:45,0,104,21/02/2020 13:30,,89348,21/02/2020 03:00,0,54,,,,21/02/2020 18:45,0,275
21/02/2020 18:30,0,104,21/02/2020 13:00,0,89348,21/02/2020 02:00,0,54,,,,21/02/2020 18:30,0,274
21/02/2020 18:15,0,104,21/02/2020 12:30,,89345,21/02/2020 01:00,0,54,,,,21/02/2020 18:15,0,274
21/02/2020 18:00,0,104,21/02/2020 12:00,0,89348,21/02/2020 00:00,0,54,,,,21/02/2020 18:00,0,273
21/02/2020 17:45,0,103,21/02/2020 11:30,,89349,20/02/2020 23:00,0,54,,,,21/02/2020 17:45,0,273
21/02/2020 17:30,0,103,21/02/2020 11:00,,89353,20/02/2020 22:00,0,54,,,,21/02/2020 17:30,0,274
21/02/2020 17:15,0,103,21/02/2020 10:30,,89353,20/02/2020 21:00,0,54,,,,21/02/2020 17:15,0,274
21/02/2020 17:00,0,103,21/02/2020 10:10,,89354,20/02/2020 20:00,0,54,,,,21/02/2020 17:00,0,275
21/02/2020 16:45,0,103,21/02/2020 09:30,,89354,20/02/2020 19:00,0,55,,,,21/02/2020 16:45,0,274
21/02/2020 16:30,0,103,21/02/2020 09:00,0,89355,20/02/2020 18:00,0,55,,,,21/02/2020 16:30,0,272
21/02/2020 16:15,0.2,103,21/02/2020 08:30,,89355,20/02/2020 17:00,0,56,,,,21/02/2020 16:15,0,270
21/02/2020 16:00,0.2,103,21/02/2020 08:00,0,89355,20/02/2020 16:00,1,56,,,,21/02/2020 16:00,0.25,270
21/02/2020 15:45,0.6,103,21/02/2020 07:30,,89354,20/02/2020 15:00,0,57,,,,21/02/2020 15:45,0.25,268
21/02/2020 15:30,0.4,103,21/02/2020 07:00,0,89354,20/02/2020 14:00,0,59,,,,21/02/2020 15:30,0.75,266
21/02/2020 15:15,0.2,102,21/02/2020 06:30,,89354,20/02/2020 13:00,0,56,,,,21/02/2020 15:15,0.25,265
21/02/2020 15:00,0,101,21/02/2020 06:00,0,89354,20/02/2020 12:00,0,56,,,,21/02/2020 15:00,0,265
21/02/2020 14:45,0,100,21/02/2020 05:30,,89355,20/02/2020 11:00,0,57,,,,21/02/2020 14:45,0.25,265
21/02/2020 14:30,0,100,21/02/2020 05:00,0,89355,20/02/2020 10:00,0,57,,,,21/02/2020 14:30,0,265
21/02/2020 14:15,0,100,21/02/2020 04:30,,89356,20/02/2020 09:00,0,58,,,,21/02/2020 14:15,0.5,265
21/02/2020 14:00,0.2,100,21/02/2020 04:00,0,89357,20/02/2020 08:00,0,59,,,,21/02/2020 14:00,0.5,78
21/02/2020 13:45,1.2,100,21/02/2020 03:30,,89358,20/02/2020 07:00,0,59,,,,21/02/2020 13:45,0.25,78
21/02/2020 13:30,5,100,21/02/2020 03:00,0,89359,20/02/2020 06:00,0,61,,,,21/02/2020 13:30,0.25,78
21/02/2020 13:15,0,99,21/02/2020 02:30,,89360,20/02/2020 05:00,0,61,,,,21/02/2020 13:15,0.25,265
21/02/2020 13:00,0,99,21/02/2020 02:00,0,89363,20/02/2020 04:00,0,62,,,,21/02/2020 13:00,0,265
21/02/2020 12:45,0,100,21/02/2020 01:30,,89366,20/02/2020 03:00,0,62,,,,21/02/2020 12:45,0,265
21/02/2020 12:30,0,100,21/02/2020 01:00,0,89368,20/02/2020 02:00,0,61,,,,21/02/2020 12:30,0,265
21/02/2020 12:15,0,100,21/02/2020 00:30,,89367,20/02/2020 01:00,0,57,,,,21/02/2020 12:15,0,265
21/02/2020 12:00,0,100,21/02/2020 00:00,0,89365,20/02/2020 00:00,0,56,,,,21/02/2020 12:00,0,265
21/02/2020 11:45,0,100,20/02/2020 23:30,,89367,19/02/2020 23:00,0,56,,,,21/02/2020 11:45,0,265
21/02/2020 11:30,0,100,20/02/2020 23:00,0,89370,19/02/2020 22:00,0,54,,,,21/02/2020 11:30,0,265
21/02/2020 11:15,0,100,20/02/2020 22:30,,89372,19/02/2020 21:00,4,54,,,,21/02/2020 11:15,0,265
21/02/2020 11:00,0,100,20/02/2020 22:00,0,89373,19/02/2020 20:00,1,52,,,,21/02/2020 11:00,0,265
21/02/2020 10:45,0,100,20/02/2020 21:30,,89373,19/02/2020 19:00,0,55,,,,21/02/2020 10:45,0,266
21/02/2020 10:30,0,100,20/02/2020 21:00,0,89372,19/02/2020 18:00,0,55,,,,21/02/2020 10:30,0,266
21/02/2020 10:15,0,100,20/02/2020 20:30,,89371,19/02/2020 17:00,0,55,,,,21/02/2020 10:15,0,266
21/02/2020 10:00,0,100,20/02/2020 20:00,0,89370,19/02/2020 16:00,0,56,,,,21/02/2020 10:00,0,266
21/02/2020 09:45,0,100,20/02/2020 19:30,,89366,19/02/2020 15:00,0,56,,,,21/02/2020 09:45,0,266
21/02/2020 09:30,0,99,20/02/2020 19:00,0,89356,19/02/2020 14:00,0,56,,,,21/02/2020 09:30,0,266
21/02/2020 09:15,0,99,20/02/2020 18:30,,89350,19/02/2020 13:00,0,57,,,,21/02/2020 09:15,0,266
21/02/2020 09:00,0,99,20/02/2020 18:00,0,89349,19/02/2020 12:00,0,57,,,,21/02/2020 09:00,0,266
21/02/2020 08:45,0,98,20/02/2020 17:30,,89347,19/02/2020 11:00,0,56,,,,21/02/2020 08:45,0,266
21/02/2020 08:30,0,98,20/02/2020 17:00,0,89347,19/02/2020 10:00,0,57,,,,21/02/2020 08:30,0,267
21/02/2020 08:15,0,98,20/02/2020 16:30,,89350,19/02/2020 09:00,0,56,,,,21/02/2020 08:15,0,267
21/02/2020 08:00,0,98,20/02/2020 16:00,0,89350,19/02/2020 08:00,0,57,,,,21/02/2020 08:00,0,267
21/02/2020 07:45,0,97,20/02/2020 15:30,,89348,19/02/2020 07:00,0,57,,,,21/02/2020 07:45,0,268
21/02/2020 07:30,0,97,20/02/2020 15:00,0,89349,19/02/2020 06:00,0,57,,,,21/02/2020 07:30,0,268
21/02/2020 07:15,0,97,20/02/2020 14:30,,89351,19/02/2020 05:00,0,57,,,,21/02/2020 07:15,0,268
21/02/2020 07:00,0,97,20/02/2020 14:00,0,89347,19/02/2020 04:00,0,58,,,,21/02/2020 07:00,0,268
21/02/2020 06:45,0,97,20/02/2020 13:30,,89350,19/02/2020 03:00,0,58,,,,21/02/2020 06:45,0,269
21/02/2020 06:30,0,97,20/02/2020 13:00,0,89354,19/02/2020 02:00,0,59,,,,21/02/2020 06:30,0,269
21/02/2020 06:15,0,97,20/02/2020 12:30,,89359,19/02/2020 01:00,0,58,,,,21/02/2020 06:15,0,269
21/02/2020 06:00,0,97,20/02/2020 12:00,0,89365,19/02/2020 00:00,0,57,,,,21/02/2020 06:00,0,270
21/02/2020 05:45,0,97,20/02/2020 11:30,,89376,18/02/2020 23:00,0,57,,,,21/02/2020 05:45,0,270
21/02/2020 05:30,0,98,20/02/2020 11:00,0,89379,18/02/2020 22:00,0,57,,,,21/02/2020 05:30,0,271
21/02/2020 05:15,0,97,20/02/2020 10:30,,89376,18/02/2020 21:00,0,58,,,,21/02/2020 05:15,0,271
21/02/2020 05:00,0,98,20/02/2020 10:00,0,89370,18/02/2020 20:00,1,57,,,,21/02/2020 05:00,0,272
21/02/2020 04:45,0,98,20/02/2020 09:30,,89359,18/02/2020 19:00,0,58,,,,21/02/2020 04:45,0,273
21/02/2020 04:30,0,98,20/02/2020 09:00,0,89345,18/02/2020 18:00,0,59,,,,21/02/2020 04:30,0,273
21/02/2020 04:15,0,98,20/02/2020 08:30,,89344,18/02/2020 17:00,0,61,,,,21/02/2020 04:15,0,274
21/02/2020 04:00,0,98,20/02/2020 08:00,0,89345,18/02/2020 16:00,0,61,,,,21/02/2020 04:00,0,274
21/02/2020 03:45,0,98,20/02/2020 07:30,,89345,18/02/2020 15:00,0,62,,,,21/02/2020 03:45,0,274
21/02/2020 03:30,0,98,20/02/2020 07:00,0,89346,18/02/2020 14:00,0,65,,,,21/02/2020 03:30,0,273
21/02/2020 03:15,0,98,20/02/2020 06:30,,89345,18/02/2020 13:00,0,65,,,,21/02/2020 03:15,0,272
21/02/2020 03:00,0,98,20/02/2020 06:00,0,89343,18/02/2020 12:00,0,67,,,,21/02/2020 03:00,0,271
21/02/2020 02:45,0,98,20/02/2020 05:30,,89342,18/02/2020 11:00,0,67,,,,21/02/2020 02:45,0,269
21/02/2020 02:30,0,99,20/02/2020 05:00,0,89341,18/02/2020 10:00,0,69,,,,21/02/2020 02:30,0,268
21/02/2020 02:15,0,99,20/02/2020 04:30,,89341,18/02/2020 09:00,0,71,,,,21/02/2020 02:15,0,266
21/02/2020 02:00,0,99,20/02/2020 04:00,0,89341,18/02/2020 08:00,0,73,,,,21/02/2020 02:00,0,265
21/02/2020 01:45,0,99,20/02/2020 03:30,,89341,18/02/2020 07:00,0,74,,,,21/02/2020 01:45,0,264
21/02/2020 01:30,0,99,20/02/2020 03:00,0,89342,18/02/2020 06:00,0,75,,,,21/02/2020 01:30,0,263
21/02/2020 01:15,0,99,20/02/2020 02:30,,89342,18/02/2020 05:00,0,73,,,,21/02/2020 01:15,0,263
21/02/2020 01:00,0,99,20/02/2020 02:00,0,89343,18/02/2020 04:00,0,71,,,,21/02/2020 01:00,0,263
21/02/2020 00:45,0,100,20/02/2020 01:30,,89343,18/02/2020 03:00,0,61,,,,21/02/2020 00:45,0,264
21/02/2020 00:30,0,100,20/02/2020 01:00,0,89344,18/02/2020 02:00,1,59,,,,21/02/2020 00:30,0,264
21/02/2020 00:15,0,100,20/02/2020 00:30,,89346,18/02/2020 01:00,6,58,,,,21/02/2020 00:15,0,264
21/02/2020 00:00,0,100,20/02/2020 00:00,0,89348,18/02/2020 00:00,0,56,,,,21/02/2020 00:00,0,264
20/02/2020 23:45,0,100,19/02/2020 23:30,,89350,17/02/2020 23:00,0,56,,,,20/02/2020 23:45,0,264
20/02/2020 23:30,0,101,19/02/2020 23:00,0,89354,17/02/2020 22:00,0,56,,,,20/02/2020 23:30,0,265
20/02/2020 23:15,0,101,19/02/2020 22:30,,89358,17/02/2020 21:00,0,56,,,,20/02/2020 23:15,0,265
20/02/2020 23:00,0,101,19/02/2020 22:00,0,89364,17/02/2020 20:00,0,56,,,,20/02/2020 23:00,0,265
20/02/2020 22:45,0,101,19/02/2020 21:30,,89364,17/02/2020 19:00,0,56,,,,20/02/2020 22:45,0,265
20/02/2020 22:30,0,101,19/02/2020 21:00,0,89347,17/02/2020 18:00,0,57,,,,20/02/2020 22:30,0,265
20/02/2020 22:15,0,101,19/02/2020 20:30,,89339,17/02/2020 17:00,0,56,,,,20/02/2020 22:15,0,265
20/02/2020 22:00,0,101,19/02/2020 20:00,0,89338,17/02/2020 16:00,0,56,,,,20/02/2020 22:00,0,265
20/02/2020 21:45,0,102,19/02/2020 19:30,,89338,17/02/2020 15:00,0,57,,,,20/02/2020 21:45,0,265
20/02/2020 21:30,0,102,19/02/2020 19:00,0,89338,17/02/2020 14:00,0,58,,,,20/02/2020 21:30,0,265
20/02/2020 21:15,0,102,19/02/2020 18:30,,89338,17/02/2020 13:00,0,57,,,,20/02/2020 21:15,0,265
20/02/2020 21:00,0,102,19/02/2020 18:00,0,89339,17/02/2020 12:00,0,58,,,,20/02/2020 21:00,0,265
20/02/2020 20:45,0,102,19/02/2020 17:30,,89339,17/02/2020 11:00,0,62,,,,20/02/2020 20:45,0,264
20/02/2020 20:30,0,102,19/02/2020 17:00,0,89339,17/02/2020 10:00,0,57,,,,20/02/2020 20:30,0,264
20/02/2020 20:15,0,102,19/02/2020 16:30,,89339,17/02/2020 09:00,0,58,,,,20/02/2020 20:15,0,264
20/02/2020 20:00,0,102,19/02/2020 16:00,0,89339,17/02/2020 08:00,0,59,,,,20/02/2020 20:00,0,264
20/02/2020 19:45,0,102,19/02/2020 15:30,,89339,17/02/2020 07:00,0,59,,,,20/02/2020 19:45,0,264
20/02/2020 19:30,0,102,19/02/2020 15:00,0,89339,17/02/2020 06:00,0,59,,,,20/02/2020 19:30,0,264
20/02/2020 19:15,0,103,19/02/2020 14:30,,89339,17/02/2020 05:00,0,59,,,,20/02/2020 19:15,0,265
20/02/2020 19:00,0,103,19/02/2020 14:00,0,89339,17/02/2020 04:00,0,59,,,,20/02/2020 19:00,0,265
20/02/2020 18:45,0,103,19/02/2020 13:30,,89339,17/02/2020 03:00,0,58,,,,20/02/2020 18:45,0,265
20/02/2020 18:30,0,103,19/02/2020 13:00,0,89339,17/02/2020 02:00,0,59,,,,20/02/2020 18:30,0,265
20/02/2020 18:15,0,104,19/02/2020 12:30,,89339,17/02/2020 01:00,0,59,,,,20/02/2020 18:15,0,265
20/02/2020 18:00,0,104,19/02/2020 12:00,0,89339,17/02/2020 00:00,0,61,,,,20/02/2020 18:00,0,265
20/02/2020 17:45,0,104,19/02/2020 11:30,,89339,16/02/2020 23:00,0,59,,,,20/02/2020 17:45,0,265
20/02/2020 17:30,0,105,19/02/2020 11:00,0,89340,16/02/2020 22:00,0,61,,,,20/02/2020 17:30,0,265
20/02/2020 17:15,0,105,19/02/2020 10:30,,89340,16/02/2020 21:00,0,61,,,,20/02/2020 17:15,0,265
20/02/2020 17:00,0,106,19/02/2020 10:00,0,89341,16/02/2020 20:00,0,61,,,,20/02/2020 17:00,0,265
20/02/2020 16:45,0,106,19/02/2020 09:30,,89341,16/02/2020 19:00,0,61,,,,20/02/2020 16:45,0,265
20/02/2020 16:30,0,107,19/02/2020 09:00,0,89341,16/02/2020 18:00,0,61,,,,20/02/2020 16:30,0,265
20/02/2020 16:15,0,108,19/02/2020 08:30,,89341,16/02/2020 17:00,0,59,,,,20/02/2020 16:15,0,265
20/02/2020 16:00,0,108,19/02/2020 08:00,0,89342,16/02/2020 16:00,0,61,,,,20/02/2020 16:00,0,266
20/02/2020 15:45,0,108,19/02/2020 07:30,,89342,16/02/2020 15:00,0,61,,,,20/02/2020 15:45,0,266
20/02/2020 15:30,0,108,19/02/2020 07:00,0,89342,16/02/2020 14:00,0,61,,,,20/02/2020 15:30,0,266
20/02/2020 15:15,0,108,19/02/2020 06:30,,89342,16/02/2020 13:00,0,61,,,,20/02/2020 15:15,0,266
20/02/2020 15:00,0,109,19/02/2020 06:00,0,89342,16/02/2020 12:00,0,61,,,,20/02/2020 15:00,0,266
20/02/2020 14:45,0,109,19/02/2020 05:30,,89342,16/02/2020 11:00,0,61,,,,20/02/2020 14:45,0,266
20/02/2020 14:30,0,109,19/02/2020 05:00,0,89341,16/02/2020 10:00,0,61,,,,20/02/2020 14:30,0,266
20/02/2020 14:15,0,109,19/02/2020 04:30,,89341,16/02/2020 09:00,0,62,,,,20/02/2020 14:15,0,266
20/02/2020 14:00,0,109,19/02/2020 04:00,0,89341,16/02/2020 08:00,0,62,,,,20/02/2020 14:00,0,266
20/02/2020 13:45,0,109,19/02/2020 03:30,,89341,16/02/2020 07:00,0,62,,,,20/02/2020 13:45,0,267
20/02/2020 13:30,0,109,19/02/2020 03:00,0,89342,16/02/2020 06:00,0,62,,,,20/02/2020 13:30,0,267
20/02/2020 13:15,0,109,19/02/2020 02:30,,89342,16/02/2020 05:00,0,62,,,,20/02/2020 13:15,0,267
20/02/2020 13:00,0,108,19/02/2020 02:00,0,89342,16/02/2020 04:00,0,63,,,,20/02/2020 13:00,0,267
20/02/2020 12:45,0,108,19/02/2020 01:30,,89342,16/02/2020 03:00,0,62,,,,20/02/2020 12:45,0,267
20/02/2020 12:30,0,108,19/02/2020 01:00,0,89343,16/02/2020 02:00,0,62,,,,20/02/2020 12:30,0,267
20/02/2020 12:15,0,107,19/02/2020 00:30,,89343,16/02/2020 01:00,0,62,,,,20/02/2020 12:15,0,267
20/02/2020 12:00,0,107,19/02/2020 00:00,0,89343,16/02/2020 00:00,0,64,,,,20/02/2020 12:00,0,267
20/02/2020 11:45,0,107,18/02/2020 23:30,,89343,15/02/2020 23:00,0,63,,,,20/02/2020 11:45,0,267
20/02/2020 11:30,0,107,18/02/2020 23:00,0,89343,15/02/2020 22:00,0,64,,,,20/02/2020 11:30,0,267
20/02/2020 11:15,0,107,18/02/2020 22:30,,89343,15/02/2020 21:00,0,64,,,,20/02/2020 11:15,0,268
20/02/2020 11:00,0,107,18/02/2020 22:00,0,89343,15/02/2020 20:00,0,64,,,,20/02/2020 11:00,0,268
20/02/2020 10:45,0,107,18/02/2020 21:30,,89343,15/02/2020 19:00,0,64,,,,20/02/2020 10:45,0,268
20/02/2020 10:30,0,107,18/02/2020 21:00,0,89343,15/02/2020 18:00,0,64,,,,20/02/2020 10:30,0,268
20/02/2020 10:15,0,107,18/02/2020 20:30,,89343,15/02/2020 17:00,0,65,,,,20/02/2020 10:15,0,268
20/02/2020 10:00,0,106,18/02/2020 20:00,0,89344,15/02/2020 16:00,0,66,,,,20/02/2020 10:00,0,268
20/02/2020 09:45,0,107,18/02/2020 19:30,,89343,15/02/2020 15:00,0,65,,,,20/02/2020 09:45,0,269
20/02/2020 09:30,0,107,18/02/2020 19:00,0,89343,15/02/2020 14:00,0,66,,,,20/02/2020 09:30,0,269
20/02/2020 09:15,0,107,18/02/2020 18:30,,89344,15/02/2020 13:00,0,66,,,,20/02/2020 09:15,0,269
20/02/2020 09:00,0,106,18/02/2020 18:00,0,89344,15/02/2020 12:00,0,66,,,,20/02/2020 09:00,0,269
20/02/2020 08:45,0,106,18/02/2020 17:30,,89344,15/02/2020 11:00,0,67,,,,20/02/2020 08:45,0,269
20/02/2020 08:30,0,106,18/02/2020 17:00,0,89345,15/02/2020 10:00,0,67,,,,20/02/2020 08:30,0,269
20/02/2020 08:15,0,106,18/02/2020 16:30,,89345,15/02/2020 09:00,0,68,,,,20/02/2020 08:15,0,270
20/02/2020 08:00,0,106,18/02/2020 16:00,0,89346,15/02/2020 08:00,0,68,,,,20/02/2020 08:00,0,270
20/02/2020 07:45,0,106,18/02/2020 15:30,,89346,15/02/2020 07:00,0,69,,,,20/02/2020 07:45,0,270
20/02/2020 07:30,0,105,18/02/2020 15:00,0,89347,15/02/2020 06:00,0,69,,,,20/02/2020 07:30,0,271
20/02/2020 07:15,0,105,18/02/2020 14:30,,89347,15/02/2020 05:00,0,68,,,,20/02/2020 07:15,0,271
20/02/2020 07:00,0,105,18/02/2020 14:00,0,89348,15/02/2020 04:00,0,68,,,,20/02/2020 07:00,0,272
20/02/2020 06:45,0,104,18/02/2020 13:30,,89348,15/02/2020 03:00,0,68,,,,20/02/2020 06:45,0,272
20/02/2020 06:30,0,104,18/02/2020 13:00,0,89349,15/02/2020 02:00,0,69,,,,20/02/2020 06:30,0,273
20/02/2020 06:15,0,104,18/02/2020 12:30,,89349,15/02/2020 01:00,0,69,,,,20/02/2020 06:15,0,273
20/02/2020 06:00,0,103,18/02/2020 12:00,0,89349,15/02/2020 00:00,0,69,,,,20/02/2020 06:00,0,274
20/02/2020 05:45,0,103,18/02/2020 11:30,,89351,14/02/2020 23:00,0,71,,,,20/02/2020 05:45,0,274
20/02/2020 05:30,0,103,18/02/2020 11:00,0,89352,14/02/2020 22:00,0,71,,,,20/02/2020 05:30,0,275
20/02/2020 05:15,0,103,18/02/2020 10:30,,89353,14/02/2020 21:00,0,71,,,,20/02/2020 05:15,0,276
20/02/2020 05:00,0,103,18/02/2020 10:00,0,89353,14/02/2020 20:00,0,71,,,,20/02/2020 05:00,0,277
20/02/2020 04:45,0,103,18/02/2020 09:30,,89353,14/02/2020 19:00,0,71,,,,20/02/2020 04:45,0,278
20/02/2020 04:30,0,103,18/02/2020 09:00,0,89354,14/02/2020 18:00,0,72,,,,20/02/2020 04:30,0,280
20/02/2020 04:15,0,103,18/02/2020 08:30,,89355,14/02/2020 17:00,0,72,,,,20/02/2020 04:15,0,280
20/02/2020 04:00,0,103,18/02/2020 08:00,0,89356,14/02/2020 16:00,0,73,,,,20/02/2020 04:00,0,282
20/02/2020 03:45,0,103,18/02/2020 07:30,,89357,14/02/2020 15:00,0,73,,,,20/02/2020 03:45,0,283
20/02/2020 03:30,0,103,18/02/2020 07:00,0,89358,14/02/2020 14:00,0,74,,,,20/02/2020 03:30,0,285
20/02/2020 03:15,0,103,18/02/2020 06:30,,89357,14/02/2020 13:00,0,76,,,,20/02/2020 03:15,0,286
20/02/2020 03:00,0,103,18/02/2020 06:00,0,89354,14/02/2020 12:00,0,76,,,,20/02/2020 03:00,0,287
20/02/2020 02:45,0,102,18/02/2020 05:30,,89350,14/02/2020 11:00,0,77,,,,20/02/2020 02:45,0,288
20/02/2020 02:30,0,102,18/02/2020 05:00,0,89347,14/02/2020 10:00,0,78,,,,20/02/2020 02:30,0,288
20/02/2020 02:15,0,103,18/02/2020 04:30,,89348,14/02/2020 09:00,0,79,,,,20/02/2020 02:15,0,287
20/02/2020 02:00,0,103,18/02/2020 04:00,0,89349,14/02/2020 08:00,0,81,,,,20/02/2020 02:00,0,287
20/02/2020 01:45,0,103,18/02/2020 03:30,,89350,14/02/2020 07:00,0,82,,,,20/02/2020 01:45,0,285
20/02/2020 01:30,0,103,18/02/2020 03:00,0,89352,14/02/2020 06:00,0,84,,,,20/02/2020 01:30,0,283
20/02/2020 01:15,0,103,18/02/2020 02:30,,89355,14/02/2020 05:00,0,86,,,,20/02/2020 01:15,0,281
20/02/2020 01:00,0,103,18/02/2020 02:00,0,89356,14/02/2020 04:00,0,87,,,,20/02/2020 01:00,0,278
20/02/2020 00:45,0,103,18/02/2020 01:30,,89358,14/02/2020 03:00,0,86,,,,20/02/2020 00:45,0,275
20/02/2020 00:30,0,104,18/02/2020 01:00,0,89357,14/02/2020 02:00,0,84,,,,20/02/2020 00:30,0,273
20/02/2020 00:15,0,104,18/02/2020 00:30,,89355,14/02/2020 01:00,0,87,,,,20/02/2020 00:15,0,272
20/02/2020 00:00,0,104,18/02/2020 00:00,0,89350,14/02/2020 00:00,0,89,,,,20/02/2020 00:00,0,272
19/02/2020 23:45,0,104,17/02/2020 23:30,,89346,13/02/2020 23:00,0,94,,,,19/02/2020 23:45,0.25,272
19/02/2020 23:30,0,105,17/02/2020 23:00,0,89344,13/02/2020 22:00,0,101,,,,19/02/2020 23:30,0,274
19/02/2020 23:15,0,105,17/02/2020 22:30,,89344,13/02/2020 21:00,0,111,,,,19/02/2020 23:15,0,275
19/02/2020 23:00,0,105,17/02/2020 22:00,0,89344,13/02/2020 20:00,0,116,,,,19/02/2020 23:00,0,276
19/02/2020 22:45,0,106,17/02/2020 21:30,,89345,13/02/2020 19:00,1,122,,,,19/02/2020 22:45,0,277
19/02/2020 22:30,0,107,17/02/2020 21:00,0,89345,13/02/2020 18:00,10,83,,,,19/02/2020 22:30,0,276
19/02/2020 22:15,0.8,107,17/02/2020 20:30,,89345,13/02/2020 17:00,0,76,,,,19/02/2020 22:15,0,274
19/02/2020 22:00,0.2,108,17/02/2020 20:00,0,89345,13/02/2020 16:00,0,76,,,,19/02/2020 22:00,0,269
19/02/2020 21:45,0.4,109,17/02/2020 19:30,,89346,13/02/2020 15:00,0,77,,,,19/02/2020 21:45,0,266
19/02/2020 21:30,0,110,17/02/2020 19:00,0,89346,13/02/2020 14:00,0,79,,,,19/02/2020 21:30,0,264
19/02/2020 21:15,6,111,17/02/2020 18:30,,89347,13/02/2020 13:00,0,79,,,,19/02/2020 21:15,0,263
19/02/2020 21:00,8.2,107,17/02/2020 18:00,0,89347,13/02/2020 12:00,0,79,,,,19/02/2020 21:00,0,262
19/02/2020 20:45,4,102,17/02/2020 17:30,,89347,13/02/2020 11:00,0,83,,,,19/02/2020 20:45,0,262
19/02/2020 20:30,0,103,17/02/2020 17:00,0,89348,13/02/2020 10:00,0,81,,,,19/02/2020 20:30,0.25,262
19/02/2020 20:15,0,102,17/02/2020 16:30,,89348,13/02/2020 09:00,0,82,,,,19/02/2020 20:15,0.5,262
19/02/2020 20:00,0,102,17/02/2020 16:00,0,89349,13/02/2020 08:00,0,84,,,,19/02/2020 20:00,0.5,262
19/02/2020 19:45,0,102,17/02/2020 15:30,,89349,13/02/2020 07:00,0,83,,,,19/02/2020 19:45,0,262
19/02/2020 19:30,0,102,17/02/2020 15:00,0,89350,13/02/2020 06:00,0,84,,,,19/02/2020 19:30,0,263
19/02/2020 19:15,0,103,17/02/2020 14:30,,89351,13/02/2020 05:00,0,86,,,,19/02/2020 19:15,0,263
19/02/2020 19:00,0,103,17/02/2020 14:00,0,89352,13/02/2020 04:00,0,86,,,,19/02/2020 19:00,0,263
19/02/2020 18:45,0,103,17/02/2020 13:30,,89352,13/02/2020 03:00,0,87,,,,19/02/2020 18:45,0,263
19/02/2020 18:30,0,103,17/02/2020 13:00,0,89353,13/02/2020 02:00,0,89,,,,19/02/2020 18:30,0,263
19/02/2020 18:15,0,103,17/02/2020 12:30,,89352,13/02/2020 01:00,0,90,,,,19/02/2020 18:15,0,263
19/02/2020 18:00,0,103,17/02/2020 12:00,0,89352,13/02/2020 00:00,0,92,,,,19/02/2020 18:00,0,263
